tx,ty,ttheta,error,dx,dy,dtheta,target_distance,success
-0.6037059,0.06062933,-0.73403496,0.90509355,-0.4912365,-0.35372183,-0.6728758,1.6832207,0
0.886276,1.2037642,2.8116903,2.8773675,0.70772433,0.49306136,2.7450428,1.849685,0
0.7034265,1.2061529,0.21328303,0.41872928,0.16271186,0.36873347,0.11355487,1.236533,1
-0.3313277,1.0422167,1.8283458,1.8914987,-0.32595548,-0.38116634,1.8237962,0.9309514,0
-0.22741608,0.12753,2.7911248,2.7814806,0.13910003,0.014773205,2.777961,2.9679508,0
-0.42757106,1.2646977,-2.9295537,2.666937,-0.32956403,-0.023744226,-2.6463895,4.2184753,0
-0.6790357,1.122002,-3.921262,3.6763449,-0.583345,-0.08710635,-3.6287234,5.0969715,0
-0.57731706,0.8091667,4.236197,4.199992,-0.46708548,-0.63485104,4.125376,3.52768,0
-0.5464176,0.41893694,3.1373749,3.1309786,-0.028414845,0.20040435,3.1244292,2.9465644,0
0.84928757,0.67600054,-4.0274243,3.747346,0.91243356,-0.5430636,-3.5937653,4.837111,0
-0.87491465,0.31003562,-4.1639924,4.0331607,-0.7793043,-0.7085053,-3.8932106,4.690809,0
0.3197856,0.16447388,0.07158984,0.29496488,0.24728718,-0.15694039,0.034971915,1.2969999,1
0.34967238,0.7845074,-3.3954573,3.0889568,0.42980906,-0.42178452,-3.029689,4.242253,0
0.54742414,0.96579957,2.7028453,2.7434576,0.5299801,0.43791133,2.6559205,1.8771886,0
-0.66409606,0.16706762,4.8356185,4.8256516,0.18205225,0.09551257,4.8212705,4.878101,0
-0.18435925,0.4062807,-0.12911141,0.29909873,-0.056368813,-0.29370618,-0.0043911636,1.1583599,1
0.29315558,1.2900913,-2.4152362,2.12552,0.38186398,0.015887737,-2.090876,3.7192976,0
0.7646552,0.03356031,0.62427515,0.68560493,0.36469218,-0.17527127,0.5534742,1.6889467,0
0.24115519,0.14296149,-4.067663,3.8197458,0.3024594,-0.85901105,-3.7095923,4.405993,0
-0.14559422,1.304413,1.0862156,1.0971805,-0.14022198,-0.11901581,1.0816553,0.28419545,0
0.7794418,1.0858872,-0.3689054,0.55267495,0.07124531,0.3150621,-0.44845238,1.6846454,0
0.5125742,0.024079656,-4.4204774,4.1803126,0.56574404,-0.9803635,-4.0241566,4.686222,0
0.5929715,1.075703,-3.023762,2.7378933,0.66847855,-0.16794789,-2.649715,4.156579,0
0.05538526,0.8181213,4.1590295,4.1520233,0.11659847,-0.6642997,4.0968776,3.3947103,0
0.18559287,0.55697155,-1.4229449,1.2762209,0.2567077,-0.30834484,-1.2115133,2.1669552,0
-0.13341224,0.8801068,4.156221,4.1275153,-0.05469501,-0.5963229,4.0838447,3.3224359,0
-0.08298561,0.33458337,-2.9782784,2.7744129,-7.173419e-05,-0.6608943,-2.6945474,3.4862258,0
0.4428257,1.1023678,-4.4641995,4.082823,0.5180165,-0.19910967,-4.04493,5.5932426,0
-0.78019404,0.8024854,-4.001686,3.7984743,-0.68183607,-0.36424643,-3.7189825,4.9053574,0
0.5843955,0.41895178,-4.0277133,3.7490847,0.6504915,-0.72317946,-3.6207054,4.5950227,0
0.7577468,0.22346781,-2.4347584,2.3687298,0.7936587,-0.6764049,-2.1268435,3.0115957,0
-0.6234959,0.15591158,-5.415688,5.177041,-0.54137546,-0.9233216,-5.0651894,5.746232,0
-0.80028826,0.23576596,-5.0511312,4.859379,-0.71413285,-0.81741655,-4.736603,5.4757123,0
0.16405886,0.91896456,-1.2030112,1.0027599,0.2668152,-0.19323033,-0.9471004,2.186077,0
-0.327616,0.6811104,4.2412057,4.226713,-0.21921653,-0.76010144,4.152023,3.6499057,0
0.6320369,0.05869133,-3.602168,3.4314835,0.6834708,-0.9118166,-3.236748,3.9560866,0
-0.47385922,0.3366732,0.8056223,0.8401214,-0.33622217,0.10443008,0.7627929,1.2687161,0
-0.15072763,0.06649306,-1.4293904,1.3970995,-0.07522237,-0.5605751,-1.2774913,2.0209534,0
0.042755306,0.13725705,3.7713273,3.7810092,0.43291086,0.030424088,3.756021,3.8531861,0
-0.8064686,1.2485365,-4.5339236,4.291579,-0.71262455,-0.054414988,-4.231649,5.840492,0
0.6184349,1.2185817,5.4238167,5.4274406,0.6819604,-0.2728324,5.377509,4.255505,0
0.5436466,1.0522946,1.6114478,1.6285297,0.3205916,0.38692796,1.5490696,0.8627837,0
