tx,ty,ttheta,error,dx,dy,dtheta,target_distance,success
0.24115519,0.14296149,-4.067663,4.0418158,-0.3153425,1.3356485,3.801694,8.23105,0
-0.14559422,1.304413,1.0862156,0.88217217,0.3232425,0.27767467,-0.7724239,2.4917269,0
0.7794418,1.0858872,-0.3689054,0.93148136,-0.78474957,0.3372147,0.3716341,1.8859653,0
0.5125742,0.024079656,-4.4204774,4.429859,-0.5800022,1.4639953,4.1405272,9.008294,0
0.5929715,1.075703,-3.023762,2.9588861,-0.6821842,0.40796542,2.850122,6.2098765,0
0.05538526,0.8181213,4.1590295,4.018523,0.039758816,0.7332319,-3.9508631,8.318559,0
0.18559287,0.55697155,-1.4229449,1.5431234,-0.2686151,0.9207437,1.2088453,2.8894453,0
-0.13341224,0.8801068,4.156221,4.0025544,0.2116739,0.6597338,-3.9421296,8.320551,0
-0.08298561,0.33458337,-2.9782784,2.9864743,-0.00031536072,1.1453995,2.7580953,6.008705,0
0.4428257,1.1023678,-4.4641995,4.2923656,-0.52096426,0.384408,4.2432566,9.010102,0
-0.78019404,0.8024854,-4.001686,3.8701754,0.70651,0.6749827,3.7447963,8.158803,0
0.5843955,0.41895178,-4.0277133,3.9876108,-0.66137564,1.0723315,3.7833486,8.1638775,0
0.7577468,0.22346781,-2.4347584,2.696375,-0.84154344,1.252774,2.2344575,5.195144,0
-0.6234959,0.15591158,-5.415688,5.2978973,0.56319946,1.3248123,5.098568,10.961633,0
-0.80028826,0.23576596,-5.0511312,4.948294,0.737101,1.2389004,4.733648,10.274587,0
0.16405886,0.91896456,-1.2030112,1.1758947,-0.24577397,0.5650329,1.0015295,2.4678986,0
-0.327616,0.6811104,4.2412057,4.1086726,0.4186075,0.8485768,-3.998234,8.504503,0
0.6320369,0.05869133,-3.602168,3.7088103,-0.7073093,1.4280183,3.3489926,7.43253,0
-0.47385922,0.3366732,0.8056223,1.4298621,0.46855146,1.0864286,-0.8028936,2.0080934,0
-0.15072763,0.06649306,-1.4293904,1.830543,0.07673738,1.4034402,1.1727552,3.1510937,0
0.042755306,0.13725705,3.7713273,3.7827322,0.1144477,1.3734115,-3.5227413,7.6261244,0
-0.8064686,1.2485365,-4.5339236,4.3510747,0.7350893,0.23566544,4.2820506,9.275873,0
0.6184349,1.2185817,5.4238167,5.3547416,-0.6991521,0.38343334,-5.2950377,10.962635,0
0.5436466,1.0522946,1.6114478,1.5611066,-0.39762616,0.5359055,-1.4112946,3.4680269,0
