tx,ty,ttheta,error,dx,dy,dtheta,target_distance,success
-0.11390869,0.2896893,-1.0345167,0.2838439,-0.0012959689,-0.071287185,-0.2747432,1.5364356,1
0.6361255,0.31581828,-4.995478,0.29925662,0.29732078,-0.03391218,-0.0021986961,5.1582685,1
-0.39350897,0.39635155,1.8312327,0.8583095,-0.19160166,-0.7854092,-0.2882992,2.1300035,0
0.10265787,1.0582625,1.8583423,0.09540938,0.0034788847,-0.07741821,0.055653095,1.8925447,1
-0.16850364,1.0989275,-3.7664475,0.09097472,-0.016804188,-0.08636558,0.023130178,3.7866557,1
-0.8591182,0.121564604,2.5148249,1.1233763,-0.5377658,-0.9289838,-0.3313172,2.9531047,0
-0.06862099,0.21771689,0.011816128,0.09266168,0.034119107,-0.05369456,0.06737186,1.2014229,1
-0.6258382,0.9400324,-0.6089582,0.09507846,0.0004451871,-0.040401816,-0.086066306,0.99536276,1
-0.21416178,0.40704128,1.4734614,0.2405249,0.10480073,-0.20298073,0.0752852,1.7964206,1
-0.24873729,0.11832738,-4.3202515,0.33312124,-0.30044866,0.11853279,0.081549644,4.52103,1
0.8314158,1.2265838,2.2586343,0.09418396,0.023063302,-0.0878669,0.024861813,2.4123292,1
-0.42143404,1.308388,3.1525984,0.91797996,0.04926294,0.035318494,0.9159765,3.17902,0
0.39040232,0.606638,-2.5758872,0.248438,0.10079709,-0.13527548,0.18237853,2.7318828,1
-0.7264962,1.2185131,-0.50015837,0.06635494,-0.019688964,0.03908801,-0.049874336,0.90371263,1
-0.5357459,0.4130414,0.8959522,0.3050821,0.15584517,0.23380525,-0.11883807,1.4455924,1
-0.581809,1.1564292,2.9237869,0.13409536,0.028836131,0.12863469,0.02455926,2.9888928,1
0.3950333,0.58332556,1.439829,0.11716542,0.029834986,-0.081376314,0.07883847,1.7081414,1
0.15137634,0.8772929,-4.699824,0.2067256,-0.025841817,0.20150179,-0.038271427,4.7363887,1
-0.15154667,0.056179132,-0.06796223,0.09966679,0.041047573,-0.06742072,0.06085238,1.3710787,1
-0.3062498,0.19510764,-4.485407,0.38923004,-0.383341,0.03900443,-0.055030346,4.661876,1
0.15776023,0.23030049,4.8079953,0.5033199,0.4890938,-0.11179304,-0.04025507,4.951888,0
0.14591005,0.4682742,1.02823,0.10331358,-0.097519696,0.029360384,0.017365813,1.4048185,1
-0.858953,1.2940549,-0.20014341,0.099691205,0.0023444295,0.09966016,0.0008325577,0.88862705,1
0.5089234,0.11168549,-0.15089072,1.4171991,0.51429564,-1.3114161,-0.15537435,1.4107219,0
-0.01672741,1.2660656,0.8112252,0.6880327,0.011172809,-0.027285814,0.68740064,0.8222183,0
-0.047719076,0.36041713,-1.9049097,0.36944014,-0.33804226,-0.059627324,0.13659441,2.1816835,1
0.037210323,0.5925304,-5.41044,0.8417098,-0.0902616,0.5919572,-0.59153605,5.476209,0
0.58732545,1.2098169,-4.068687,0.1273302,0.03663349,-0.04506278,0.113315105,4.119601,1
0.09726506,0.14657724,1.9479896,0.13280486,0.016249187,-0.0894174,0.09683812,2.3253188,1
-0.3937792,0.8902205,2.5672486,0.44856974,-0.061753273,-0.09680349,0.43362474,2.6467543,1
0.48356548,0.14545026,4.704983,0.811387,0.785961,0.19105288,0.06413269,4.8950224,0
-0.4856148,0.050506946,0.6203668,1.4235096,-0.39802146,-1.3592255,-0.14305395,1.5755191,0
-0.23233989,1.1202161,3.486242,0.08285549,-0.018108308,0.0049836636,0.08069873,3.5032654,1
-0.32915,1.2864141,-2.3646636,0.097249664,-0.00066408515,-0.07193887,-0.06543589,2.3937964,1
0.027102832,0.34555286,4.9315367,0.3613485,0.35709855,0.05163625,-0.019674301,5.0436554,1
-0.6037059,0.06062933,-0.73403496,1.6627641,-0.5982046,-1.3624718,-0.7420285,1.656862,0
0.886276,1.2037642,2.8116903,0.12427602,-0.014442682,-0.12338507,0.0034730434,2.9536028,1
0.7034265,1.2061529,0.21328303,0.0954184,0.022216141,-0.013907552,0.09174799,0.7664049,1
